Date,Item Name,Item Code,Category,Brand,Item Price,Quantity,Sales
2019-09-02,Shampoo,SHA009,Haircare,ERHA,60700,12,728400
2019-02-02,Moisturizer,MOI001,Skincare,Ultima,67400,43,2898200
2019-11-05,Hair Mask,HMK011,Haircare,Wardah,61400,17,1043800
2019-07-01,Perfume,PER013,Fragrance,OMG,76500,48,3672000
2019-04-28,Foundation,FND005,Makeup,YOU,14000,36,504000
2019-02-08,Sunscreen,SUN002,Skincare,Revlon,33500,33,1105500
2019-04-22,Roll-On Perfume,ROP016,Fragrance,Salsa,47200,38,1793600
2019-07-31,Conditioner,CON010,Haircare,Krayolan,9000,21,189000
2019-06-18,Body Mist,BMS015,Fragrance,Ivan Gunawan,66800,42,2805600
2019-05-25,Moisturizer,MOI001,Skincare,Ultima,65100,11,716100
2019-05-13,Eyeshadow Palette,ESP007,Makeup,Pink Flash,4300,18,77400
2019-05-30,Cleanser,CLE003,Skincare,Maybelline,97700,12,1172400
2019-08-19,Hair Oil,HOI012,Haircare,Make Over,20500,23,471500
2019-09-15,Perfume,PER013,Fragrance,OMG,27600,50,1380000
2019-07-03,Cleanser,CLE003,Skincare,Maybelline,48400,4,193600
2019-03-21,Serum,SER004,Skincare,Loreal,67400,13,876200
2019-08-26,Cologne,COL014,Fragrance,Inez,1500,8,12000
2019-12-02,Hair Oil,HOI012,Haircare,Make Over,53000,4,212000
2019-08-29,Conditioner,CON010,Haircare,Krayolan,96700,23,2224100
2019-01-09,Moisturizer,MOI001,Skincare,Ultima,36800,37,1361600
2019-11-03,Mascara,MAS008,Makeup,Some By Me,6100,11,67100
2019-06-07,Conditioner,CON010,Haircare,Krayolan,78400,30,2352000
2019-12-22,Hair Oil,HOI012,Haircare,Make Over,63500,23,1460500
2019-05-10,Cologne,COL014,Fragrance,Inez,9100,20,182000
2019-07-03,Hair Mask,HMK011,Haircare,Wardah,18700,34,635800
2019-02-17,Cologne,COL014,Fragrance,Inez,18900,44,831600
2019-11-07,Serum,SER004,Skincare,Loreal,93400,35,3269000
2019-10-27,Hair Mask,HMK011,Haircare,Wardah,93700,46,4310200
2019-02-05,Cologne,COL014,Fragrance,Inez,26900,28,753200
2019-11-08,Cologne,COL014,Fragrance,Inez,69500,29,2015500
2019-08-22,Hair Oil,HOI012,Haircare,Make Over,85500,20,1710000
2019-08-23,Serum,SER004,Skincare,Loreal,55100,17,936700
2019-02-12,Sunscreen,SUN002,Skincare,Revlon,54300,44,2389200
2019-06-03,Shampoo,SHA009,Haircare,ERHA,36300,42,1524600
2019-07-27,Body Mist,BMS015,Fragrance,Ivan Gunawan,39300,40,1572000
2019-01-21,Eyeshadow Palette,ESP007,Makeup,Pink Flash,9500,7,66500
2019-04-20,Moisturizer,MOI001,Skincare,Ultima,37500,19,712500
2019-06-10,Hair Mask,HMK011,Haircare,Wardah,94400,10,944000
2019-10-21,Perfume,PER013,Fragrance,OMG,66200,15,993000
2019-12-09,Perfume,PER013,Fragrance,OMG,59900,31,1856900
2019-12-25,Cologne,COL014,Fragrance,Inez,82500,50,4125000
2019-11-08,Lipstick,LIP006,Makeup,BNB,13500,2,27000
2019-11-18,Mascara,MAS008,Makeup,Some By Me,50700,19,963300
2019-12-25,Cleanser,CLE003,Skincare,Maybelline,76900,32,2460800
2019-04-08,Foundation,FND005,Makeup,YOU,32500,27,877500
2019-04-26,Moisturizer,MOI001,Skincare,Ultima,24500,16,392000
2019-03-03,Perfume,PER013,Fragrance,OMG,33100,31,1026100
2019-04-04,Foundation,FND005,Makeup,YOU,46600,8,372800
2019-10-04,Hair Oil,HOI012,Haircare,Make Over,54300,23,1248900
2019-03-18,Hair Mask,HMK011,Haircare,Wardah,37000,9,333000
2019-03-25,Perfume,PER013,Fragrance,OMG,44300,46,2037800
2019-09-26,Body Mist,BMS015,Fragrance,Ivan Gunawan,47400,47,2227800
2019-03-03,Hair Oil,HOI012,Haircare,Make Over,49300,24,1183200
2019-10-30,Cologne,COL014,Fragrance,Inez,87200,15,1308000
2019-05-06,Lipstick,LIP006,Makeup,BNB,28800,16,460800
2019-01-05,Mascara,MAS008,Makeup,Some By Me,33800,18,608400
2019-08-21,Foundation,FND005,Makeup,YOU,18700,12,224400
2019-05-16,Cleanser,CLE003,Skincare,Maybelline,4800,30,144000
2019-08-19,Body Mist,BMS015,Fragrance,Ivan Gunawan,78300,14,1096200
2019-12-11,Roll-On Perfume,ROP016,Fragrance,Salsa,57900,47,2721300
2019-11-25,Conditioner,CON010,Haircare,Krayolan,49300,29,1429700
2019-10-28,Moisturizer,MOI001,Skincare,Ultima,95600,24,2294400
2019-09-08,Mascara,MAS008,Makeup,Some By Me,92700,33,3059100
2019-06-04,Lipstick,LIP006,Makeup,BNB,94300,16,1508800
2019-07-11,Conditioner,CON010,Haircare,Krayolan,9500,50,475000
2019-06-22,Shampoo,SHA009,Haircare,ERHA,62900,4,251600
2019-02-26,Eyeshadow Palette,ESP007,Makeup,Pink Flash,42000,50,2100000
2019-09-04,Moisturizer,MOI001,Skincare,Ultima,92600,9,833400
2019-05-16,Eyeshadow Palette,ESP007,Makeup,Pink Flash,55700,14,779800
2019-11-01,Hair Mask,HMK011,Haircare,Wardah,27200,34,924800
2019-03-08,Conditioner,CON010,Haircare,Krayolan,83300,43,3581900
2019-08-22,Perfume,PER013,Fragrance,OMG,46200,40,1848000
2019-04-25,Perfume,PER013,Fragrance,OMG,50600,11,556600
2019-07-01,Moisturizer,MOI001,Skincare,Ultima,83300,44,3665200
2019-05-24,Perfume,PER013,Fragrance,OMG,30900,9,278100
2019-03-29,Eyeshadow Palette,ESP007,Makeup,Pink Flash,77600,1,77600
2019-07-23,Cologne,COL014,Fragrance,Inez,95400,1,95400
2019-07-11,Perfume,PER013,Fragrance,OMG,27300,46,1255800
2019-07-17,Roll-On Perfume,ROP016,Fragrance,Salsa,21300,21,447300
2019-07-02,Body Mist,BMS015,Fragrance,Ivan Gunawan,98300,32,3145600
2019-01-02,Sunscreen,SUN002,Skincare,Revlon,59800,41,2451800
2019-03-18,Perfume,PER013,Fragrance,OMG,7400,28,207200
2019-03-21,Mascara,MAS008,Makeup,Some By Me,98100,24,2354400
2019-06-20,Foundation,FND005,Makeup,YOU,46100,44,2028400
2019-01-14,Cologne,COL014,Fragrance,Inez,96200,35,3367000
2019-08-22,Serum,SER004,Skincare,Loreal,8800,38,334400
2019-10-26,Foundation,FND005,Makeup,YOU,56500,42,2373000
2019-07-08,Shampoo,SHA009,Haircare,ERHA,21500,36,774000
2019-06-08,Perfume,PER013,Fragrance,OMG,29000,49,1421000
2019-02-15,Lipstick,LIP006,Makeup,BNB,91700,24,2200800
2019-02-24,Shampoo,SHA009,Haircare,ERHA,64300,28,1800400
2019-12-06,Sunscreen,SUN002,Skincare,Revlon,65900,33,2174700
2019-08-06,Mascara,MAS008,Makeup,Some By Me,71800,12,861600
2019-03-14,Moisturizer,MOI001,Skincare,Ultima,84700,41,3472700
2019-09-14,Roll-On Perfume,ROP016,Fragrance,Salsa,66600,30,1998000
2019-11-14,Lipstick,LIP006,Makeup,BNB,82400,43,3543200
2019-03-30,Sunscreen,SUN002,Skincare,Revlon,59500,13,773500
2019-05-26,Shampoo,SHA009,Haircare,ERHA,71700,12,860400
2019-10-03,Hair Mask,HMK011,Haircare,Wardah,76700,49,3758300
2019-02-25,Hair Oil,HOI012,Haircare,Make Over,66400,44,2921600
2019-12-21,Body Mist,BMS015,Fragrance,Ivan Gunawan,79500,49,3895500
2019-01-22,Hair Oil,HOI012,Haircare,Make Over,66600,41,2730600
2019-11-05,Cleanser,CLE003,Skincare,Maybelline,21800,12,261600
2019-08-15,Roll-On Perfume,ROP016,Fragrance,Salsa,42800,49,2097200
2019-02-19,Lipstick,LIP006,Makeup,BNB,23000,17,391000
2019-03-17,Hair Oil,HOI012,Haircare,Make Over,61900,48,2971200
2019-08-26,Hair Mask,HMK011,Haircare,Wardah,76600,43,3293800
2019-07-14,Moisturizer,MOI001,Skincare,Ultima,74500,34,2533000
2019-06-02,Body Mist,BMS015,Fragrance,Ivan Gunawan,89200,42,3746400
2019-03-15,Lipstick,LIP006,Makeup,BNB,20700,23,476100
2019-05-06,Mascara,MAS008,Makeup,Some By Me,85600,6,513600
2019-12-28,Conditioner,CON010,Haircare,Krayolan,64600,31,2002600
2019-01-03,Hair Mask,HMK011,Haircare,Wardah,26000,12,312000
2019-01-30,Lipstick,LIP006,Makeup,BNB,3000,50,150000
2019-06-20,Serum,SER004,Skincare,Loreal,70000,47,3290000
2019-04-18,Cologne,COL014,Fragrance,Inez,29400,11,323400
2019-09-07,Sunscreen,SUN002,Skincare,Revlon,58200,6,349200
2019-08-20,Lipstick,LIP006,Makeup,BNB,69800,24,1675200
2019-02-06,Shampoo,SHA009,Haircare,ERHA,46600,9,419400
2019-06-23,Mascara,MAS008,Makeup,Some By Me,41100,49,2013900
2019-01-19,Serum,SER004,Skincare,Loreal,99600,17,1693200
2019-10-16,Hair Oil,HOI012,Haircare,Make Over,12000,18,216000
2019-02-15,Body Mist,BMS015,Fragrance,Ivan Gunawan,58900,9,530100
2019-09-16,Sunscreen,SUN002,Skincare,Revlon,71700,6,430200
2019-07-31,Conditioner,CON010,Haircare,Krayolan,43500,19,826500
2019-05-14,Cleanser,CLE003,Skincare,Maybelline,67700,6,406200
2019-12-20,Shampoo,SHA009,Haircare,ERHA,4800,37,177600
2019-10-18,Roll-On Perfume,ROP016,Fragrance,Salsa,10400,21,218400
2019-10-09,Mascara,MAS008,Makeup,Some By Me,93800,5,469000
2019-10-03,Mascara,MAS008,Makeup,Some By Me,81500,34,2771000
2019-06-15,Serum,SER004,Skincare,Loreal,86800,22,1909600
2019-03-01,Roll-On Perfume,ROP016,Fragrance,Salsa,5000,41,205000
2019-10-22,Conditioner,CON010,Haircare,Krayolan,49600,48,2380800
2019-06-10,Hair Oil,HOI012,Haircare,Make Over,70500,35,2467500
2019-09-13,Eyeshadow Palette,ESP007,Makeup,Pink Flash,15600,49,764400
2019-02-08,Shampoo,SHA009,Haircare,ERHA,64500,41,2644500
2019-07-10,Serum,SER004,Skincare,Loreal,45800,39,1786200
2019-09-16,Mascara,MAS008,Makeup,Some By Me,12300,14,172200
2019-10-29,Hair Mask,HMK011,Haircare,Wardah,86000,3,258000
2019-08-04,Cologne,COL014,Fragrance,Inez,4500,26,117000
2019-04-20,Eyeshadow Palette,ESP007,Makeup,Pink Flash,12800,3,38400
2019-04-06,Shampoo,SHA009,Haircare,ERHA,74600,26,1939600
2019-07-10,Mascara,MAS008,Makeup,Some By Me,33100,47,1555700
2019-05-19,Sunscreen,SUN002,Skincare,Revlon,44100,42,1852200
2019-12-06,Cologne,COL014,Fragrance,Inez,19500,30,585000
2019-03-21,Lipstick,LIP006,Makeup,BNB,93200,26,2423200
2019-12-25,Mascara,MAS008,Makeup,Some By Me,75700,29,2195300
2019-08-21,Eyeshadow Palette,ESP007,Makeup,Pink Flash,36800,21,772800
2019-06-08,Cologne,COL014,Fragrance,Inez,23000,47,1081000
2019-12-11,Conditioner,CON010,Haircare,Krayolan,23800,13,309400
2019-12-26,Foundation,FND005,Makeup,YOU,69200,38,2629600
2019-03-09,Perfume,PER013,Fragrance,OMG,53500,6,321000
2019-03-26,Body Mist,BMS015,Fragrance,Ivan Gunawan,8800,24,211200
2019-08-25,Body Mist,BMS015,Fragrance,Ivan Gunawan,54600,47,2566200
2019-02-15,Serum,SER004,Skincare,Loreal,21000,24,504000
2019-08-21,Shampoo,SHA009,Haircare,ERHA,13700,4,54800
2019-03-14,Hair Oil,HOI012,Haircare,Make Over,93800,17,1594600
2019-07-08,Sunscreen,SUN002,Skincare,Revlon,26900,50,1345000
2019-03-12,Mascara,MAS008,Makeup,Some By Me,93300,14,1306200
2019-11-20,Lipstick,LIP006,Makeup,BNB,35300,9,317700
2019-01-02,Mascara,MAS008,Makeup,Some By Me,53600,40,2144000
2019-01-28,Cleanser,CLE003,Skincare,Maybelline,14700,48,705600
2019-01-11,Foundation,FND005,Makeup,YOU,99200,45,4464000
2019-01-01,Eyeshadow Palette,ESP007,Makeup,Pink Flash,2300,4,9200
2019-09-27,Lipstick,LIP006,Makeup,BNB,22100,24,530400
2019-10-12,Lipstick,LIP006,Makeup,BNB,12700,48,609600
2019-07-19,Foundation,FND005,Makeup,YOU,72300,8,578400
2019-06-24,Sunscreen,SUN002,Skincare,Revlon,29400,48,1411200
2019-11-22,Moisturizer,MOI001,Skincare,Ultima,53300,4,213200
2019-04-29,Mascara,MAS008,Makeup,Some By Me,92800,46,4268800
2019-05-02,Sunscreen,SUN002,Skincare,Revlon,63300,22,1392600
2019-11-01,Body Mist,BMS015,Fragrance,Ivan Gunawan,53100,30,1593000
2019-12-16,Cologne,COL014,Fragrance,Inez,30300,14,424200
2019-06-26,Foundation,FND005,Makeup,YOU,7200,5,36000
2019-12-21,Cologne,COL014,Fragrance,Inez,66000,49,3234000
2019-05-26,Mascara,MAS008,Makeup,Some By Me,80200,29,2325800
2019-01-30,Sunscreen,SUN002,Skincare,Revlon,2900,46,133400
2019-03-08,Moisturizer,MOI001,Skincare,Ultima,79200,50,3960000
2019-06-03,Foundation,FND005,Makeup,YOU,49900,22,1097800
2019-09-18,Lipstick,LIP006,Makeup,BNB,50700,41,2078700
2019-10-23,Cleanser,CLE003,Skincare,Maybelline,67100,41,2751100
2019-12-30,Foundation,FND005,Makeup,YOU,3400,40,136000
2019-06-19,Moisturizer,MOI001,Skincare,Ultima,57700,36,2077200
2019-03-04,Moisturizer,MOI001,Skincare,Ultima,65800,39,2566200
2019-10-14,Shampoo,SHA009,Haircare,ERHA,57300,31,1776300
2019-06-27,Serum,SER004,Skincare,Loreal,57200,9,514800
2019-09-09,Serum,SER004,Skincare,Loreal,79300,4,317200
2019-12-15,Cleanser,CLE003,Skincare,Maybelline,34600,24,830400
2019-10-07,Lipstick,LIP006,Makeup,BNB,54200,15,813000
2019-10-03,Body Mist,BMS015,Fragrance,Ivan Gunawan,37800,3,113400
2019-10-22,Moisturizer,MOI001,Skincare,Ultima,52800,3,158400
2019-05-11,Perfume,PER013,Fragrance,OMG,6200,4,24800
2019-03-12,Sunscreen,SUN002,Skincare,Revlon,67800,34,2305200
2019-03-05,Shampoo,SHA009,Haircare,ERHA,18800,24,451200
2019-06-27,Cologne,COL014,Fragrance,Inez,62600,45,2817000
2019-08-10,Lipstick,LIP006,Makeup,BNB,17100,18,307800
2019-05-09,Cologne,COL014,Fragrance,Inez,10000,38,380000
2019-05-19,Body Mist,BMS015,Fragrance,Ivan Gunawan,21500,24,516000
2019-11-24,Hair Oil,HOI012,Haircare,Make Over,12400,31,384400
2019-03-31,Body Mist,BMS015,Fragrance,Ivan Gunawan,50800,32,1625600
2019-05-05,Roll-On Perfume,ROP016,Fragrance,Salsa,38000,21,798000
2019-07-16,Moisturizer,MOI001,Skincare,Ultima,55600,7,389200
2019-05-21,Conditioner,CON010,Haircare,Krayolan,23900,41,979900
2019-04-11,Cleanser,CLE003,Skincare,Maybelline,66000,4,264000
2019-07-25,Eyeshadow Palette,ESP007,Makeup,Pink Flash,76800,4,307200
2019-01-01,Perfume,PER013,Fragrance,OMG,82300,50,4115000
2019-12-31,Cleanser,CLE003,Skincare,Maybelline,85500,28,2394000
2019-03-11,Serum,SER004,Skincare,Loreal,65300,14,914200
2019-11-02,Foundation,FND005,Makeup,YOU,96700,47,4544900
2019-06-05,Moisturizer,MOI001,Skincare,Ultima,32300,4,129200
2019-02-08,Foundation,FND005,Makeup,YOU,17500,29,507500
2019-07-24,Shampoo,SHA009,Haircare,ERHA,95500,38,3629000
2019-08-23,Body Mist,BMS015,Fragrance,Ivan Gunawan,59400,17,1009800
2019-10-25,Eyeshadow Palette,ESP007,Makeup,Pink Flash,58600,14,820400
2019-01-03,Shampoo,SHA009,Haircare,ERHA,93200,2,186400
2019-07-18,Foundation,FND005,Makeup,YOU,48900,16,782400
2019-06-06,Foundation,FND005,Makeup,YOU,21200,15,318000
2019-08-01,Hair Mask,HMK011,Haircare,Wardah,93300,39,3638700
2019-12-21,Hair Oil,HOI012,Haircare,Make Over,15700,42,659400
2019-02-19,Perfume,PER013,Fragrance,OMG,24500,35,857500
2019-02-27,Mascara,MAS008,Makeup,Some By Me,9400,9,84600
2019-08-30,Hair Oil,HOI012,Haircare,Make Over,54100,34,1839400
2019-02-01,Hair Mask,HMK011,Haircare,Wardah,31200,30,936000
2019-05-24,Eyeshadow Palette,ESP007,Makeup,Pink Flash,22500,29,652500
2019-01-22,Shampoo,SHA009,Haircare,ERHA,74600,41,3058600
2019-08-11,Lipstick,LIP006,Makeup,BNB,93100,45,4189500
2019-01-29,Conditioner,CON010,Haircare,Krayolan,82100,17,1395700
2019-08-30,Cologne,COL014,Fragrance,Inez,69000,31,2139000
2019-01-26,Serum,SER004,Skincare,Loreal,83300,48,3998400
2019-07-07,Shampoo,SHA009,Haircare,ERHA,38600,17,656200
2019-01-12,Hair Oil,HOI012,Haircare,Make Over,81500,41,3341500
2019-04-25,Cleanser,CLE003,Skincare,Maybelline,91300,19,1734700
2019-05-01,Hair Mask,HMK011,Haircare,Wardah,90100,44,3964400
2019-06-07,Serum,SER004,Skincare,Loreal,93400,17,1587800
2019-02-11,Perfume,PER013,Fragrance,OMG,66000,11,726000
2019-04-23,Lipstick,LIP006,Makeup,BNB,35700,19,678300
2019-06-23,Body Mist,BMS015,Fragrance,Ivan Gunawan,35500,13,461500
2019-04-30,Foundation,FND005,Makeup,YOU,65500,47,3078500
2019-05-05,Sunscreen,SUN002,Skincare,Revlon,20900,44,919600
2019-03-01,Perfume,PER013,Fragrance,OMG,88300,36,3178800
2019-12-12,Hair Oil,HOI012,Haircare,Make Over,37800,44,1663200
2019-05-13,Perfume,PER013,Fragrance,OMG,42100,38,1599800
2019-03-16,Eyeshadow Palette,ESP007,Makeup,Pink Flash,20500,19,389500
2019-08-07,Sunscreen,SUN002,Skincare,Revlon,69200,22,1522400
2019-08-27,Sunscreen,SUN002,Skincare,Revlon,61000,18,1098000
2019-05-24,Hair Mask,HMK011,Haircare,Wardah,47800,28,1338400
2019-04-24,Hair Oil,HOI012,Haircare,Make Over,15200,50,760000
2019-08-11,Cleanser,CLE003,Skincare,Maybelline,44400,12,532800
2019-03-10,Conditioner,CON010,Haircare,Krayolan,13500,29,391500
2019-08-09,Body Mist,BMS015,Fragrance,Ivan Gunawan,24700,17,419900
2019-06-21,Cleanser,CLE003,Skincare,Maybelline,83100,46,3822600
2019-12-05,Foundation,FND005,Makeup,YOU,37100,28,1038800
2019-01-12,Shampoo,SHA009,Haircare,ERHA,39800,9,358200
2019-05-18,Mascara,MAS008,Makeup,Some By Me,16100,15,241500
2019-10-24,Moisturizer,MOI001,Skincare,Ultima,14400,41,590400
2019-10-09,Conditioner,CON010,Haircare,Krayolan,11600,43,498800
2019-07-10,Serum,SER004,Skincare,Loreal,27800,34,945200
2019-08-17,Foundation,FND005,Makeup,YOU,91600,14,1282400
2019-09-05,Hair Oil,HOI012,Haircare,Make Over,84900,24,2037600
2019-06-14,Serum,SER004,Skincare,Loreal,85500,4,342000
2019-01-19,Body Mist,BMS015,Fragrance,Ivan Gunawan,33500,13,435500
2019-04-06,Mascara,MAS008,Makeup,Some By Me,28000,34,952000
2019-11-19,Eyeshadow Palette,ESP007,Makeup,Pink Flash,11300,9,101700
2019-03-14,Roll-On Perfume,ROP016,Fragrance,Salsa,86400,18,1555200
2019-09-25,Conditioner,CON010,Haircare,Krayolan,98800,37,3655600
2019-10-06,Shampoo,SHA009,Haircare,ERHA,94700,45,4261500
2019-07-17,Sunscreen,SUN002,Skincare,Revlon,94300,28,2640400
2019-02-25,Foundation,FND005,Makeup,YOU,7200,2,14400
2019-11-30,Hair Oil,HOI012,Haircare,Make Over,8600,23,197800
2019-01-14,Lipstick,LIP006,Makeup,BNB,66800,12,801600
2019-11-22,Hair Mask,HMK011,Haircare,Wardah,93000,12,1116000
2019-09-06,Moisturizer,MOI001,Skincare,Ultima,29200,12,350400
2019-11-04,Serum,SER004,Skincare,Loreal,71600,49,3508400
2019-09-03,Hair Mask,HMK011,Haircare,Wardah,72000,46,3312000
2019-11-19,Lipstick,LIP006,Makeup,BNB,27200,29,788800
2019-05-31,Perfume,PER013,Fragrance,OMG,66000,48,3168000
2019-07-01,Cleanser,CLE003,Skincare,Maybelline,34200,50,1710000
2019-06-23,Hair Mask,HMK011,Haircare,Wardah,59300,37,2194100
2019-02-20,Roll-On Perfume,ROP016,Fragrance,Salsa,7700,6,46200
2019-01-27,Eyeshadow Palette,ESP007,Makeup,Pink Flash,5400,17,91800
2019-10-05,Shampoo,SHA009,Haircare,ERHA,30400,49,1489600
2019-05-20,Body Mist,BMS015,Fragrance,Ivan Gunawan,30600,31,948600
2019-12-10,Foundation,FND005,Makeup,YOU,12100,44,532400
2019-01-06,Mascara,MAS008,Makeup,Some By Me,50400,18,907200
2019-12-09,Foundation,FND005,Makeup,YOU,96600,10,966000
2019-07-08,Eyeshadow Palette,ESP007,Makeup,Pink Flash,61800,25,1545000
2019-03-20,Moisturizer,MOI001,Skincare,Ultima,45600,21,957600
2019-09-13,Conditioner,CON010,Haircare,Krayolan,8200,13,106600
2019-06-23,Mascara,MAS008,Makeup,Some By Me,55000,21,1155000
2019-03-03,Moisturizer,MOI001,Skincare,Ultima,54800,34,1863200
2019-05-26,Hair Mask,HMK011,Haircare,Wardah,70400,33,2323200
2019-01-04,Body Mist,BMS015,Fragrance,Ivan Gunawan,8400,15,126000
2019-01-11,Hair Oil,HOI012,Haircare,Make Over,59500,21,1249500
2019-06-07,Perfume,PER013,Fragrance,OMG,60300,32,1929600
2019-12-01,Cologne,COL014,Fragrance,Inez,96800,49,4743200
2019-04-21,Conditioner,CON010,Haircare,Krayolan,97400,35,3409000
2019-08-25,Roll-On Perfume,ROP016,Fragrance,Salsa,13600,41,557600
2019-07-14,Shampoo,SHA009,Haircare,ERHA,24300,9,218700
2019-08-01,Mascara,MAS008,Makeup,Some By Me,58400,16,934400
2019-02-24,Perfume,PER013,Fragrance,OMG,57200,17,972400
2019-12-02,Shampoo,SHA009,Haircare,ERHA,98600,8,788800
2019-06-30,Roll-On Perfume,ROP016,Fragrance,Salsa,59600,36,2145600
2019-06-15,Perfume,PER013,Fragrance,OMG,43300,28,1212400
2019-11-06,Roll-On Perfume,ROP016,Fragrance,Salsa,68500,10,685000
2019-12-17,Foundation,FND005,Makeup,YOU,16500,36,594000
2019-06-18,Body Mist,BMS015,Fragrance,Ivan Gunawan,54200,39,2113800
2019-04-19,Hair Oil,HOI012,Haircare,Make Over,37500,50,1875000
2019-12-31,Sunscreen,SUN002,Skincare,Revlon,37200,39,1450800
2019-02-20,Shampoo,SHA009,Haircare,ERHA,30200,41,1238200
2019-01-26,Body Mist,BMS015,Fragrance,Ivan Gunawan,96300,30,2889000
2019-07-31,Body Mist,BMS015,Fragrance,Ivan Gunawan,34500,24,828000
2019-08-26,Body Mist,BMS015,Fragrance,Ivan Gunawan,57100,23,1313300
2019-08-15,Eyeshadow Palette,ESP007,Makeup,Pink Flash,52500,35,1837500
2019-08-28,Roll-On Perfume,ROP016,Fragrance,Salsa,15700,7,109900
2019-08-25,Body Mist,BMS015,Fragrance,Ivan Gunawan,89400,43,3844200
2019-03-15,Conditioner,CON010,Haircare,Krayolan,42600,13,553800
2019-01-20,Lipstick,LIP006,Makeup,BNB,86500,20,1730000
2019-09-16,Hair Oil,HOI012,Haircare,Make Over,21200,3,63600
2019-10-30,Sunscreen,SUN002,Skincare,Revlon,68200,40,2728000
2019-06-26,Foundation,FND005,Makeup,YOU,5200,42,218400
2019-02-23,Hair Oil,HOI012,Haircare,Make Over,5300,48,254400
2019-10-08,Roll-On Perfume,ROP016,Fragrance,Salsa,22700,39,885300
2019-07-09,Serum,SER004,Skincare,Loreal,41800,23,961400
2019-02-24,Sunscreen,SUN002,Skincare,Revlon,49200,45,2214000
2019-08-21,Conditioner,CON010,Haircare,Krayolan,21300,27,575100
2019-11-18,Roll-On Perfume,ROP016,Fragrance,Salsa,16500,46,759000
2019-04-10,Serum,SER004,Skincare,Loreal,87100,38,3309800
2019-12-07,Moisturizer,MOI001,Skincare,Ultima,22800,49,1117200
2019-12-06,Serum,SER004,Skincare,Loreal,68300,25,1707500
2019-03-20,Moisturizer,MOI001,Skincare,Ultima,67000,45,3015000
2019-05-05,Shampoo,SHA009,Haircare,ERHA,15400,36,554400
2019-04-22,Perfume,PER013,Fragrance,OMG,92700,12,1112400
2019-02-12,Shampoo,SHA009,Haircare,ERHA,82900,36,2984400
2019-06-17,Shampoo,SHA009,Haircare,ERHA,41700,38,1584600
2019-06-16,Lipstick,LIP006,Makeup,BNB,17600,1,17600
2019-11-07,Eyeshadow Palette,ESP007,Makeup,Pink Flash,92700,1,92700
2019-04-15,Sunscreen,SUN002,Skincare,Revlon,53300,46,2451800
2019-09-04,Moisturizer,MOI001,Skincare,Ultima,81800,22,1799600
2019-09-18,Hair Oil,HOI012,Haircare,Make Over,52900,47,2486300
2019-02-26,Lipstick,LIP006,Makeup,BNB,85500,41,3505500
2019-01-20,Mascara,MAS008,Makeup,Some By Me,16400,34,557600
2019-11-15,Mascara,MAS008,Makeup,Some By Me,45600,20,912000
2019-02-06,Conditioner,CON010,Haircare,Krayolan,25400,9,228600
2019-08-27,Eyeshadow Palette,ESP007,Makeup,Pink Flash,17000,27,459000
2019-12-03,Foundation,FND005,Makeup,YOU,61800,2,123600
2019-07-10,Body Mist,BMS015,Fragrance,Ivan Gunawan,72200,15,1083000
2019-10-04,Conditioner,CON010,Haircare,Krayolan,31100,2,62200
2019-06-20,Sunscreen,SUN002,Skincare,Revlon,39600,45,1782000
2019-02-19,Serum,SER004,Skincare,Loreal,56300,42,2364600
2019-09-14,Lipstick,LIP006,Makeup,BNB,70700,50,3535000
2019-03-03,Roll-On Perfume,ROP016,Fragrance,Salsa,93500,46,4301000
2019-08-25,Foundation,FND005,Makeup,YOU,45900,19,872100
2019-01-04,Hair Oil,HOI012,Haircare,Make Over,15600,12,187200
2019-06-21,Cleanser,CLE003,Skincare,Maybelline,67300,19,1278700
2019-02-24,Lipstick,LIP006,Makeup,BNB,3000,21,63000
2019-07-05,Hair Mask,HMK011,Haircare,Wardah,19700,33,650100
2019-11-15,Conditioner,CON010,Haircare,Krayolan,48400,38,1839200
2019-05-12,Conditioner,CON010,Haircare,Krayolan,52600,22,1157200
2019-12-31,Body Mist,BMS015,Fragrance,Ivan Gunawan,32400,49,1587600
2019-07-16,Cleanser,CLE003,Skincare,Maybelline,91600,2,183200
2019-10-19,Body Mist,BMS015,Fragrance,Ivan Gunawan,91000,26,2366000
2019-06-06,Serum,SER004,Skincare,Loreal,86600,2,173200
2019-12-11,Moisturizer,MOI001,Skincare,Ultima,41400,35,1449000
2019-10-17,Sunscreen,SUN002,Skincare,Revlon,46600,29,1351400
2019-01-23,Roll-On Perfume,ROP016,Fragrance,Salsa,34900,16,558400
2019-07-31,Shampoo,SHA009,Haircare,ERHA,62800,23,1444400
2019-01-19,Hair Oil,HOI012,Haircare,Make Over,53000,14,742000
2019-03-18,Sunscreen,SUN002,Skincare,Revlon,80700,6,484200
